,ID,Label
0,50,potentially unfair
1,51,not potentially unfair
2,52,potentially unfair
3,53,not potentially unfair
4,54,potentially unfair
5,55,not potentially unfair
6,56,potentially unfair
7,57,potentially unfair
8,58,not potentially unfair
9,59,potentially unfair
10,60,potentially unfair
11,61,potentially unfair
12,62,potentially unfair
13,63,not potentially unfair
14,64,not potentially unfair
15,65,potentially unfair
16,66,potentially unfair
17,67,not potentially unfair
18,68,not potentially unfair
19,69,not potentially unfair
20,70,not potentially unfair
21,71,not potentially unfair
22,72,not potentially unfair
23,73,not potentially unfair
24,74,not potentially unfair
25,75,potentially unfair
26,76,potentially unfair
27,77,potentially unfair
28,78,potentially unfair
29,79,potentially unfair
30,80,not potentially unfair
31,81,potentially unfair
32,82,not potentially unfair
33,83,not potentially unfair
34,84,potentially unfair
35,85,not potentially unfair
36,86,not potentially unfair
37,87,potentially unfair
38,88,potentially unfair
39,89,not potentially unfair
40,90,potentially unfair
41,91,potentially unfair
42,92,potentially unfair
43,93,not potentially unfair
44,94,not potentially unfair
45,95,potentially unfair
46,96,not potentially unfair
47,97,potentially unfair
48,98,potentially unfair
49,99,not potentially unfair
50,100,potentially unfair
51,101,not potentially unfair
52,102,potentially unfair
53,103,potentially unfair
54,104,not potentially unfair
55,105,not potentially unfair
56,106,not potentially unfair
57,107,not potentially unfair
58,108,potentially unfair
59,109,not potentially unfair
60,110,potentially unfair
61,111,potentially unfair
62,112,potentially unfair
63,113,not potentially unfair
64,114,potentially unfair
65,115,not potentially unfair
66,116,not potentially unfair
67,117,potentially unfair
68,118,potentially unfair
69,119,potentially unfair
70,120,potentially unfair
71,121,not potentially unfair
72,122,not potentially unfair
73,123,not potentially unfair
74,124,potentially unfair
75,125,potentially unfair
76,126,not potentially unfair
77,127,not potentially unfair
78,128,not potentially unfair
79,129,potentially unfair
80,130,not potentially unfair
81,131,not potentially unfair
82,132,not potentially unfair
83,133,not potentially unfair
84,134,not potentially unfair
85,135,not potentially unfair
86,136,not potentially unfair
87,137,not potentially unfair
88,138,not potentially unfair
89,139,potentially unfair
90,140,not potentially unfair
91,141,not potentially unfair
92,142,not potentially unfair
93,143,not potentially unfair
94,144,not potentially unfair
95,145,not potentially unfair
96,146,potentially unfair
97,147,potentially unfair
98,148,potentially unfair
99,149,not potentially unfair
100,150,potentially unfair
101,151,not potentially unfair
102,152,potentially unfair
103,153,potentially unfair
104,154,not potentially unfair
105,155,not potentially unfair
106,156,potentially unfair
107,157,potentially unfair
108,158,not potentially unfair
109,159,potentially unfair
110,160,potentially unfair
111,161,potentially unfair
112,162,potentially unfair
113,163,potentially unfair
114,164,not potentially unfair
115,165,potentially unfair
116,166,potentially unfair
117,167,not potentially unfair
118,168,potentially unfair
119,169,potentially unfair
120,170,potentially unfair
121,171,not potentially unfair
122,172,not potentially unfair
123,173,not potentially unfair
124,174,potentially unfair
125,175,potentially unfair
126,176,potentially unfair
127,177,not potentially unfair
128,178,potentially unfair
129,179,potentially unfair
130,180,not potentially unfair
131,181,not potentially unfair
132,182,not potentially unfair
133,183,potentially unfair
134,184,not potentially unfair
135,185,potentially unfair
136,186,potentially unfair
137,187,not potentially unfair
138,188,not potentially unfair
139,189,not potentially unfair
140,190,not potentially unfair
141,191,not potentially unfair
142,192,potentially unfair
143,193,potentially unfair
144,194,not potentially unfair
145,195,potentially unfair
146,196,potentially unfair
147,197,not potentially unfair
148,198,potentially unfair
149,199,not potentially unfair
150,200,not potentially unfair
151,201,potentially unfair
152,202,potentially unfair
153,203,not potentially unfair
154,204,potentially unfair
155,205,not potentially unfair
156,206,not potentially unfair
157,207,potentially unfair
158,208,potentially unfair
159,209,potentially unfair
160,210,not potentially unfair
161,211,potentially unfair
162,212,potentially unfair
163,213,potentially unfair
164,214,potentially unfair
165,215,not potentially unfair
166,216,not potentially unfair
167,217,potentially unfair
168,218,potentially unfair
169,219,potentially unfair
170,220,potentially unfair
171,221,potentially unfair
172,222,not potentially unfair
173,223,not potentially unfair
174,224,not potentially unfair
175,225,potentially unfair
176,226,not potentially unfair
177,227,potentially unfair
178,228,not potentially unfair
179,229,not potentially unfair
180,230,not potentially unfair
181,231,not potentially unfair
182,232,potentially unfair
183,233,potentially unfair
184,234,potentially unfair
185,235,not potentially unfair
186,236,not potentially unfair
187,237,not potentially unfair
188,238,potentially unfair
189,239,potentially unfair
190,240,not potentially unfair
191,241,not potentially unfair
192,242,potentially unfair
193,243,potentially unfair
194,244,potentially unfair
195,245,not potentially unfair
196,246,potentially unfair
197,247,potentially unfair
198,248,not potentially unfair
199,249,not potentially unfair
200,250,potentially unfair
201,251,not potentially unfair
202,252,not potentially unfair
203,253,not potentially unfair
204,254,potentially unfair
205,255,not potentially unfair
206,256,not potentially unfair
207,257,not potentially unfair
208,258,potentially unfair
209,259,not potentially unfair
210,260,potentially unfair
211,261,potentially unfair
212,262,not potentially unfair
213,263,potentially unfair
214,264,not potentially unfair
215,265,not potentially unfair
216,266,potentially unfair
217,267,potentially unfair
218,268,potentially unfair
219,269,potentially unfair
220,270,potentially unfair
221,271,potentially unfair
222,272,potentially unfair
223,273,not potentially unfair
224,274,not potentially unfair
225,275,not potentially unfair
226,276,potentially unfair
227,277,not potentially unfair
228,278,potentially unfair
229,279,potentially unfair
230,280,potentially unfair
231,281,not potentially unfair
232,282,potentially unfair
233,283,potentially unfair
234,284,potentially unfair
235,285,not potentially unfair
236,286,not potentially unfair
237,287,potentially unfair
238,288,not potentially unfair
239,289,potentially unfair
240,290,not potentially unfair
241,291,not potentially unfair
242,292,not potentially unfair
243,293,potentially unfair
244,294,not potentially unfair
245,295,not potentially unfair
246,296,potentially unfair
247,297,potentially unfair
248,298,not potentially unfair
249,299,not potentially unfair
250,300,not potentially unfair
251,301,not potentially unfair
252,302,not potentially unfair
253,303,not potentially unfair
254,304,potentially unfair
255,305,not potentially unfair
256,306,potentially unfair
257,307,potentially unfair
258,308,potentially unfair
259,309,potentially unfair
260,310,potentially unfair
261,311,not potentially unfair
262,312,potentially unfair
263,313,potentially unfair
264,314,not potentially unfair
265,315,not potentially unfair
266,316,not potentially unfair
267,317,not potentially unfair
268,318,potentially unfair
269,319,not potentially unfair
270,320,potentially unfair
271,321,not potentially unfair
272,322,potentially unfair
273,323,potentially unfair
274,324,potentially unfair
275,325,not potentially unfair
276,326,not potentially unfair
277,327,potentially unfair
278,328,not potentially unfair
279,329,not potentially unfair
280,330,potentially unfair
281,331,potentially unfair
282,332,not potentially unfair
283,333,potentially unfair
284,334,not potentially unfair
285,335,not potentially unfair
286,336,not potentially unfair
287,337,potentially unfair
288,338,potentially unfair
289,339,not potentially unfair
290,340,potentially unfair
291,341,not potentially unfair
292,342,potentially unfair
293,343,potentially unfair
294,344,potentially unfair
295,345,potentially unfair
296,346,not potentially unfair
297,347,potentially unfair
298,348,potentially unfair
299,349,potentially unfair
300,350,potentially unfair
301,351,not potentially unfair
302,352,not potentially unfair
303,353,potentially unfair
304,354,potentially unfair
305,355,potentially unfair
306,356,potentially unfair
307,357,potentially unfair
308,358,potentially unfair
309,359,potentially unfair
310,360,potentially unfair
311,361,potentially unfair
312,362,potentially unfair
313,363,not potentially unfair
314,364,not potentially unfair
315,365,not potentially unfair
316,366,not potentially unfair
317,367,not potentially unfair
318,368,potentially unfair
319,369,not potentially unfair
320,370,not potentially unfair
321,371,not potentially unfair
322,372,potentially unfair
323,373,not potentially unfair
324,374,potentially unfair
325,375,potentially unfair
326,376,not potentially unfair
327,377,potentially unfair
328,378,not potentially unfair
329,379,not potentially unfair
330,380,not potentially unfair
331,381,not potentially unfair
332,382,not potentially unfair
333,383,potentially unfair
334,384,not potentially unfair
335,385,not potentially unfair
336,386,potentially unfair
337,387,not potentially unfair
338,388,not potentially unfair
339,389,potentially unfair
340,390,not potentially unfair
341,391,potentially unfair
342,392,potentially unfair
343,393,not potentially unfair
344,394,potentially unfair
345,395,not potentially unfair
346,396,potentially unfair
347,397,not potentially unfair
348,398,potentially unfair
349,399,potentially unfair
350,400,not potentially unfair
351,401,potentially unfair
352,402,potentially unfair
353,403,potentially unfair
354,404,potentially unfair
355,405,potentially unfair
356,406,not potentially unfair
357,407,potentially unfair
358,408,not potentially unfair
359,409,not potentially unfair
360,410,potentially unfair
361,411,not potentially unfair
362,412,not potentially unfair
363,413,potentially unfair
364,414,potentially unfair
365,415,potentially unfair
366,416,not potentially unfair
367,417,not potentially unfair
368,418,potentially unfair
369,419,potentially unfair
370,420,not potentially unfair
371,421,not potentially unfair
372,422,potentially unfair
373,423,potentially unfair
374,424,not potentially unfair
375,425,potentially unfair
376,426,potentially unfair
377,427,potentially unfair
378,428,potentially unfair
379,429,not potentially unfair
380,430,potentially unfair
381,431,not potentially unfair
382,432,not potentially unfair
383,433,potentially unfair
384,434,not potentially unfair
385,435,not potentially unfair
386,436,not potentially unfair
387,437,not potentially unfair
388,438,potentially unfair
389,439,not potentially unfair
390,440,potentially unfair
391,441,not potentially unfair
392,442,not potentially unfair
393,443,not potentially unfair
394,444,not potentially unfair
395,445,not potentially unfair
396,446,potentially unfair
397,447,potentially unfair
398,448,not potentially unfair
399,449,potentially unfair
400,450,potentially unfair
401,451,not potentially unfair
402,452,not potentially unfair
403,453,not potentially unfair
404,454,not potentially unfair
405,455,potentially unfair
406,456,not potentially unfair
407,457,potentially unfair
408,458,potentially unfair
409,459,not potentially unfair
410,460,not potentially unfair
411,461,potentially unfair
412,462,not potentially unfair
413,463,not potentially unfair
414,464,not potentially unfair
415,465,potentially unfair
416,466,not potentially unfair
417,467,potentially unfair
418,468,not potentially unfair
419,469,not potentially unfair
420,470,potentially unfair
421,471,potentially unfair
422,472,not potentially unfair
423,473,not potentially unfair
424,474,not potentially unfair
425,475,potentially unfair
426,476,potentially unfair
427,477,not potentially unfair
428,478,not potentially unfair
429,479,not potentially unfair
430,480,not potentially unfair
431,481,potentially unfair
432,482,potentially unfair
433,483,potentially unfair
434,484,not potentially unfair
435,485,potentially unfair
436,486,potentially unfair
437,487,not potentially unfair
438,488,not potentially unfair
439,489,not potentially unfair
440,490,not potentially unfair
441,491,potentially unfair
442,492,potentially unfair
443,493,not potentially unfair
444,494,not potentially unfair
445,495,not potentially unfair
446,496,not potentially unfair
447,497,potentially unfair
448,498,potentially unfair
449,499,not potentially unfair
450,500,not potentially unfair
451,501,potentially unfair
452,502,not potentially unfair
453,503,potentially unfair
454,504,not potentially unfair
455,505,potentially unfair
456,506,potentially unfair
457,507,not potentially unfair
458,508,not potentially unfair
459,509,not potentially unfair
460,510,potentially unfair
461,511,potentially unfair
462,512,not potentially unfair
463,513,not potentially unfair
464,514,potentially unfair
465,515,potentially unfair
466,516,not potentially unfair
467,517,not potentially unfair
468,518,not potentially unfair
469,519,potentially unfair
470,520,potentially unfair
471,521,potentially unfair
472,522,not potentially unfair
473,523,potentially unfair
474,524,not potentially unfair
475,525,not potentially unfair
476,526,potentially unfair
477,527,not potentially unfair
478,528,not potentially unfair
479,529,potentially unfair
480,530,potentially unfair
481,531,potentially unfair
482,532,potentially unfair
483,533,potentially unfair
484,534,potentially unfair
485,535,not potentially unfair
486,536,potentially unfair
487,537,not potentially unfair
488,538,not potentially unfair
489,539,not potentially unfair
490,540,not potentially unfair
491,541,not potentially unfair
492,542,not potentially unfair
493,543,not potentially unfair
494,544,potentially unfair
495,545,potentially unfair
496,546,potentially unfair
497,547,potentially unfair
498,548,not potentially unfair
499,549,potentially unfair
500,550,not potentially unfair
501,551,not potentially unfair
502,552,not potentially unfair
503,553,potentially unfair
504,554,potentially unfair
505,555,potentially unfair
506,556,not potentially unfair
507,557,not potentially unfair
508,558,not potentially unfair
509,559,not potentially unfair
510,560,potentially unfair
511,561,potentially unfair
512,562,not potentially unfair
513,563,not potentially unfair
514,564,potentially unfair
515,565,potentially unfair
516,566,not potentially unfair
517,567,not potentially unfair
518,568,potentially unfair
519,569,not potentially unfair
520,570,potentially unfair
521,571,not potentially unfair
522,572,potentially unfair
523,573,not potentially unfair
524,574,potentially unfair
525,575,potentially unfair
526,576,not potentially unfair
527,577,potentially unfair
528,578,potentially unfair
529,579,potentially unfair
530,580,not potentially unfair
531,581,potentially unfair
532,582,not potentially unfair
533,583,potentially unfair
534,584,potentially unfair
535,585,not potentially unfair
536,586,potentially unfair
537,587,potentially unfair
538,588,potentially unfair
539,589,not potentially unfair
540,590,potentially unfair
541,591,not potentially unfair
542,592,potentially unfair
543,593,potentially unfair
544,594,potentially unfair
545,595,potentially unfair
546,596,potentially unfair
547,597,potentially unfair
548,598,not potentially unfair
549,599,potentially unfair
550,600,potentially unfair
551,601,not potentially unfair
552,602,not potentially unfair
553,603,potentially unfair
554,604,not potentially unfair
555,605,not potentially unfair
556,606,not potentially unfair
557,607,not potentially unfair
558,608,not potentially unfair
559,609,potentially unfair
560,610,potentially unfair
561,611,potentially unfair
562,612,potentially unfair
563,613,potentially unfair
564,614,potentially unfair
565,615,potentially unfair
566,616,potentially unfair
567,617,potentially unfair
568,618,not potentially unfair
569,619,potentially unfair
570,620,not potentially unfair
571,621,not potentially unfair
572,622,potentially unfair
573,623,potentially unfair
574,624,not potentially unfair
