,ID,Label
0,50,advanced
1,51,advanced
2,52,advanced
3,53,intermediate
4,54,advanced
5,55,intermediate
6,56,intermediate
7,57,elementary
8,58,advanced
9,59,elementary
10,60,intermediate
11,61,advanced
12,62,advanced
13,63,advanced
14,64,advanced
15,65,advanced
16,66,advanced
17,67,intermediate
18,68,advanced
19,69,intermediate
20,70,advanced
21,71,advanced
22,72,advanced
23,73,advanced
24,74,advanced
25,75,advanced
26,76,intermediate
27,77,advanced
28,78,elementary
29,79,intermediate
30,80,intermediate
31,81,elementary
32,82,intermediate
33,83,elementary
34,84,elementary
35,85,advanced
36,86,intermediate
37,87,elementary
38,88,advanced
39,89,elementary
40,90,advanced
41,91,intermediate
42,92,intermediate
43,93,elementary
44,94,advanced
45,95,intermediate
46,96,intermediate
47,97,advanced
48,98,advanced
49,99,elementary
50,100,advanced
51,101,elementary
52,102,elementary
53,103,elementary
54,104,advanced
55,105,advanced
56,106,advanced
57,107,advanced
58,108,advanced
59,109,elementary
60,110,intermediate
61,111,elementary
62,112,elementary
63,113,intermediate
64,114,advanced
65,115,elementary
66,116,intermediate
67,117,advanced
68,118,advanced
69,119,advanced
70,120,elementary
71,121,advanced
72,122,advanced
73,123,advanced
74,124,elementary
75,125,intermediate
76,126,elementary
77,127,intermediate
78,128,intermediate
79,129,elementary
80,130,elementary
81,131,advanced
82,132,elementary
83,133,advanced
84,134,advanced
85,135,advanced
86,136,intermediate
87,137,advanced
88,138,intermediate
89,139,elementary
90,140,advanced
91,141,elementary
92,142,advanced
93,143,elementary
94,144,elementary
95,145,elementary
96,146,advanced
97,147,advanced
98,148,advanced
99,149,elementary
100,150,advanced
101,151,intermediate
102,152,elementary
103,153,advanced
104,154,advanced
105,155,advanced
106,156,advanced
107,157,elementary
108,158,advanced
109,159,intermediate
110,160,advanced
111,161,advanced
112,162,advanced
113,163,intermediate
114,164,elementary
115,165,advanced
116,166,advanced
117,167,advanced
118,168,intermediate
119,169,intermediate
120,170,advanced
121,171,intermediate
122,172,intermediate
123,173,advanced
124,174,elementary
125,175,intermediate
126,176,elementary
127,177,advanced
128,178,intermediate
129,179,advanced
130,180,intermediate
131,181,elementary
132,182,intermediate
