,ID,Label
0,50,verify_source_of_funds
1,51,beneficiary_not_allowed
2,52,declined_card_payment
3,53,contactless_not_working
4,54,supported_cards_and_currencies
5,55,pending_top_up
6,56,why_verify_identity
7,57,cash_withdrawal_charge
8,58,get_physical_card
9,59,balance_not_updated_after_cheque_or_cash_deposit
10,60,transfer_timing
11,61,reverted_card_payment?
12,62,change_pin
13,63,card_arrival
14,64,getting_virtual_card
15,65,transfer_fee_charged
16,66,declined_card_payment
17,67,change_pin
18,68,pending_card_payment
19,69,declined_cash_withdrawal
20,70,failed_transfer
21,71,why_verify_identity
22,72,card_arrival
23,73,card_payment_not_recognised
24,74,country_support
25,75,failed_transfer
26,76,card_swallowed
27,77,receiving_money
28,78,getting_virtual_card
29,79,top_up_reverted
30,80,pending_cash_withdrawal
31,81,wrong_amount_of_cash_received
32,82,pending_card_payment
33,83,pending_card_payment
34,84,pending_cash_withdrawal
35,85,card_payment_fee_charged
36,86,atm_support
37,87,contactless_not_working
38,88,card_payment_not_recognised
39,89,request_refund
40,90,getting_virtual_card
41,91,wrong_exchange_rate_for_cash_withdrawal
42,92,getting_virtual_card
43,93,declined_transfer
44,94,direct_debit_payment_not_recognised
45,95,transfer_fee_charged
46,96,top_up_by_bank_transfer_charge
47,97,failed_transfer
48,98,cancel_transfer
49,99,disposable_card_limits
50,100,pending_cash_withdrawal
51,101,verify_source_of_funds
52,102,automatic_top_up
53,103,exchange_charge
54,104,wrong_exchange_rate_for_cash_withdrawal
55,105,card_delivery_estimate
56,106,transfer_fee_charged
57,107,card_acceptance
58,108,transfer_timing
59,109,transfer_not_received_by_recipient
60,110,apple_pay_or_google_pay
61,111,top_up_reverted
62,112,verify_my_identity
63,113,pending_cash_withdrawal
64,114,pending_transfer
65,115,apple_pay_or_google_pay
66,116,pending_card_payment
67,117,pin_blocked
68,118,verify_my_identity
69,119,cancel_transfer
70,120,pending_top_up
71,121,change_pin
72,122,balance_not_updated_after_cheque_or_cash_deposit
73,123,pending_top_up
74,124,pending_cash_withdrawal
75,125,balance_not_updated_after_bank_transfer
76,126,pending_card_payment
77,127,verify_top_up
78,128,disposable_card_limits
79,129,edit_personal_details
80,130,why_verify_identity
81,131,apple_pay_or_google_pay
82,132,card_payment_wrong_exchange_rate
83,133,cancel_transfer
84,134,transfer_into_account
85,135,transfer_timing
86,136,card_arrival
87,137,card_arrival
88,138,contactless_not_working
89,139,card_delivery_estimate
90,140,card_arrival
91,141,terminate_account
92,142,beneficiary_not_allowed
93,143,card_arrival
94,144,compromised_card
95,145,pending_cash_withdrawal
96,146,order_physical_card
97,147,card_swallowed
98,148,getting_virtual_card
99,149,pending_card_payment
100,150,declined_card_payment
101,151,getting_spare_card
102,152,verify_top_up
103,153,disposable_card_limits
104,154,card_not_working
105,155,change_pin
106,156,verify_source_of_funds
107,157,card_linking
108,158,pending_transfer
109,159,compromised_card
110,160,card_delivery_estimate
111,161,request_refund
112,162,transfer_fee_charged
113,163,lost_or_stolen_card
114,164,order_physical_card
115,165,card_arrival
116,166,top_up_failed
117,167,balance_not_updated_after_cheque_or_cash_deposit
118,168,transfer_timing
119,169,verify_source_of_funds
120,170,atm_support
121,171,terminate_account
122,172,cancel_transfer
123,173,order_physical_card
124,174,exchange_rate
125,175,exchange_rate
126,176,failed_transfer
127,177,transfer_into_account
128,178,contactless_not_working
129,179,extra_charge_on_statement
130,180,declined_cash_withdrawal
131,181,wrong_amount_of_cash_received
132,182,request_refund
133,183,contactless_not_working
134,184,change_pin
135,185,top_up_failed
136,186,extra_charge_on_statement
137,187,getting_virtual_card
138,188,pending_transfer
139,189,extra_charge_on_statement
140,190,card_arrival
141,191,declined_card_payment
142,192,card_acceptance
143,193,activate_my_card
144,194,activate_my_card
145,195,compromised_card
146,196,wrong_exchange_rate_for_cash_withdrawal
147,197,getting_virtual_card
148,198,top_up_failed
149,199,balance_not_updated_after_bank_transfer
150,200,verify_my_identity
151,201,declined_cash_withdrawal
152,202,lost_or_stolen_card
153,203,getting_virtual_card
154,204,balance_not_updated_after_cheque_or_cash_deposit
155,205,card_payment_wrong_exchange_rate
156,206,top_up_limits
157,207,exchange_charge
158,208,getting_spare_card
159,209,exchange_rate
160,210,extra_charge_on_statement
161,211,top_up_by_card_charge
162,212,compromised_card
163,213,cash_withdrawal_charge
164,214,why_verify_identity
165,215,card_delivery_estimate
166,216,visa_or_mastercard
167,217,verify_source_of_funds
168,218,wrong_amount_of_cash_received
169,219,cancel_transfer
170,220,balance_not_updated_after_cheque_or_cash_deposit
171,221,card_payment_fee_charged
172,222,verify_top_up
173,223,transfer_fee_charged
174,224,edit_personal_details
175,225,transfer_into_account
176,226,verify_my_identity
177,227,country_support
178,228,pin_blocked
179,229,receiving_money
180,230,fiat_currency_support
181,231,card_payment_wrong_exchange_rate
182,232,automatic_top_up
183,233,receiving_money
184,234,card_linking
185,235,transfer_fee_charged
186,236,transfer_timing
187,237,transfer_fee_charged
188,238,transaction_charged_twice
189,239,reverted_card_payment?
190,240,get_physical_card
191,241,pending_transfer
192,242,card_arrival
193,243,cash_withdrawal_not_recognised
194,244,balance_not_updated_after_bank_transfer
195,245,age_limit
196,246,balance_not_updated_after_cheque_or_cash_deposit
197,247,balance_not_updated_after_cheque_or_cash_deposit
198,248,beneficiary_not_allowed
199,249,visa_or_mastercard
200,250,transaction_charged_twice
201,251,card_arrival
202,252,top_up_limits
203,253,top_up_failed
204,254,exchange_via_app
205,255,top_up_limits
206,256,declined_card_payment
207,257,balance_not_updated_after_cheque_or_cash_deposit
208,258,declined_transfer
209,259,pending_card_payment
210,260,apple_pay_or_google_pay
211,261,declined_card_payment
212,262,terminate_account
213,263,change_pin
214,264,automatic_top_up
215,265,direct_debit_payment_not_recognised
216,266,transfer_not_received_by_recipient
217,267,wrong_exchange_rate_for_cash_withdrawal
218,268,pending_top_up
219,269,declined_cash_withdrawal
220,270,declined_cash_withdrawal
221,271,exchange_charge
222,272,declined_cash_withdrawal
223,273,card_delivery_estimate
224,274,pending_cash_withdrawal
225,275,pending_top_up
226,276,order_physical_card
227,277,transfer_not_received_by_recipient
228,278,declined_cash_withdrawal
229,279,exchange_charge
230,280,exchange_via_app
231,281,card_arrival
232,282,verify_top_up
233,283,declined_cash_withdrawal
234,284,change_pin
235,285,terminate_account
236,286,pending_cash_withdrawal
237,287,atm_support
238,288,get_physical_card
239,289,request_refund
240,290,card_payment_wrong_exchange_rate
241,291,pending_transfer
242,292,pending_card_payment
243,293,declined_cash_withdrawal
244,294,age_limit
245,295,pending_top_up
