,ID,Label
0,50,verify_source_of_funds
1,51,direct_debit_payment_not_recognised
2,52,declined_card_payment
3,53,supported_cards_and_currencies
4,54,supported_cards_and_currencies
5,55,balance_not_updated_after_cheque_or_cash_deposit
6,56,verify_my_identity
7,57,extra_charge_on_statement
8,58,change_pin
9,59,balance_not_updated_after_cheque_or_cash_deposit
10,60,balance_not_updated_after_bank_transfer
11,61,card_payment_fee_charged
12,62,change_pin
13,63,card_delivery_estimate
14,64,get_physical_card
15,65,card_payment_fee_charged
16,66,declined_card_payment
17,67,change_pin
18,68,pending_card_payment
19,69,get_physical_card
20,70,wrong_amount_of_cash_received
21,71,verify_my_identity
22,72,card_delivery_estimate
23,73,direct_debit_payment_not_recognised
24,74,get_physical_card
25,75,wrong_exchange_rate_for_cash_withdrawal
26,76,top_up_failed
27,77,card_payment_fee_charged
28,78,get_physical_card
29,79,top_up_reverted
30,80,cash_withdrawal_not_recognised
31,81,wrong_exchange_rate_for_cash_withdrawal
32,82,request_refund
33,83,direct_debit_payment_not_recognised
34,84,cash_withdrawal_not_recognised
35,85,extra_charge_on_statement
36,86,declined_card_payment
37,87,card_payment_fee_charged
38,88,direct_debit_payment_not_recognised
39,89,request_refund
40,90,balance_not_updated_after_cheque_or_cash_deposit
41,91,supported_cards_and_currencies
42,92,get_physical_card
43,93,declined_transfer
44,94,direct_debit_payment_not_recognised
45,95,card_payment_fee_charged
46,96,balance_not_updated_after_cheque_or_cash_deposit
47,97,top_up_failed
48,98,request_refund
49,99,disposable_card_limits
50,100,cash_withdrawal_not_recognised
51,101,verify_source_of_funds
52,102,top_up_limits
53,103,wrong_exchange_rate_for_cash_withdrawal
54,104,wrong_exchange_rate_for_cash_withdrawal
55,105,card_delivery_estimate
56,106,card_payment_fee_charged
57,107,get_physical_card
58,108,balance_not_updated_after_bank_transfer
59,109,balance_not_updated_after_cheque_or_cash_deposit
60,110,top_up_limits
61,111,top_up_failed
62,112,verify_my_identity
63,113,cash_withdrawal_not_recognised
64,114,balance_not_updated_after_bank_transfer
65,115,balance_not_updated_after_cheque_or_cash_deposit
66,116,pending_card_payment
67,117,declined_card_payment
68,118,verify_my_identity
69,119,balance_not_updated_after_cheque_or_cash_deposit
70,120,top_up_failed
71,121,change_pin
72,122,balance_not_updated_after_cheque_or_cash_deposit
73,123,top_up_failed
74,124,balance_not_updated_after_cheque_or_cash_deposit
75,125,balance_not_updated_after_bank_transfer
76,126,pending_card_payment
77,127,top_up_failed
78,128,declined_card_payment
79,129,wrong_exchange_rate_for_cash_withdrawal
80,130,verify_my_identity
81,131,top_up_limits
82,132,wrong_exchange_rate_for_cash_withdrawal
83,133,request_refund
84,134,balance_not_updated_after_bank_transfer
85,135,card_delivery_estimate
86,136,card_delivery_estimate
87,137,balance_not_updated_after_cheque_or_cash_deposit
88,138,balance_not_updated_after_cheque_or_cash_deposit
89,139,card_delivery_estimate
90,140,card_delivery_estimate
91,141,balance_not_updated_after_cheque_or_cash_deposit
92,142,direct_debit_payment_not_recognised
93,143,card_delivery_estimate
94,144,balance_not_updated_after_cheque_or_cash_deposit
95,145,wrong_exchange_rate_for_cash_withdrawal
96,146,get_physical_card
97,147,get_physical_card
98,148,supported_cards_and_currencies
99,149,pending_card_payment
100,150,declined_card_payment
101,151,get_physical_card
102,152,top_up_by_card_charge
103,153,declined_card_payment
104,154,declined_card_payment
105,155,change_pin
106,156,balance_not_updated_after_cheque_or_cash_deposit
107,157,card_delivery_estimate
108,158,balance_not_updated_after_bank_transfer
109,159,get_physical_card
110,160,card_delivery_estimate
111,161,wrong_exchange_rate_for_cash_withdrawal
112,162,card_payment_fee_charged
113,163,cash_withdrawal_not_recognised
114,164,card_delivery_estimate
115,165,card_delivery_estimate
116,166,top_up_failed
117,167,balance_not_updated_after_cheque_or_cash_deposit
118,168,extra_charge_on_statement
119,169,verify_source_of_funds
120,170,cash_withdrawal_not_recognised
121,171,balance_not_updated_after_cheque_or_cash_deposit
122,172,request_refund
123,173,card_delivery_estimate
124,174,wrong_exchange_rate_for_cash_withdrawal
125,175,wrong_exchange_rate_for_cash_withdrawal
126,176,extra_charge_on_statement
127,177,balance_not_updated_after_bank_transfer
128,178,request_refund
129,179,extra_charge_on_statement
130,180,declined_card_payment
131,181,balance_not_updated_after_cheque_or_cash_deposit
132,182,request_refund
133,183,request_refund
134,184,change_pin
135,185,top_up_failed
136,186,extra_charge_on_statement
137,187,card_delivery_estimate
138,188,pending_transfer
139,189,extra_charge_on_statement
140,190,card_delivery_estimate
141,191,declined_card_payment
142,192,supported_cards_and_currencies
143,193,extra_charge_on_statement
144,194,top_up_by_card_charge
145,195,balance_not_updated_after_cheque_or_cash_deposit
146,196,balance_not_updated_after_cheque_or_cash_deposit
